readable_timestamp,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-06-03 20:00:00,1748962800,5,95.94,0,0.09,72.25,0.48,58.69,279.94,0
2025-06-03 21:00:00,1748966400,5,95.83,0,0.09,71.7,0.49,61.02,304.83,0
2025-06-03 22:00:00,1748970000,5,95.07,0,0.09,70.78,0.49,61.49,319.93,0
2025-06-03 23:00:00,1748973600,5,93.62,0,0.09,69.63,0.5,60.02,322.47,0
2025-06-04 00:00:00,1748977200,5,91.96,0,0.08,68.72,0.51,57.11,313.7,0
2025-06-04 01:00:00,1748980800,5,90.23,0,0.08,68.45,0.51,53.56,296.37,0
2025-06-04 02:00:00,1748984400,5,88.1,0,0.08,67.32,0.52,49.3,270.27,0
2025-06-04 03:00:00,1748988000,5,85.56,0,0.08,65.21,0.52,44.63,239.77,0
2025-06-04 04:00:00,1748991600,5,83.17,0,0.08,62.67,0.53,40.13,208.31,0
2025-06-04 05:00:00,1748995200,4,81.9,0,0.08,61.14,0.53,37,185.05,0
2025-06-04 06:00:00,1748998800,4,82.2,0,0.08,62.26,0.52,35.74,173.46,0
2025-06-04 07:00:00,1749002400,4,83.64,0,0.09,65.26,0.5,35.79,170.03,0
2025-06-04 08:00:00,1749006000,4,84.44,0,0.08,66.83,0.48,35.71,167.55,0
2025-06-04 09:00:00,1749009600,4,84.33,0.01,0.07,66.83,0.47,35.38,166.45,0
2025-06-04 10:00:00,1749013200,4,83.97,0.01,0.06,66.28,0.46,35.26,167.79,0
2025-06-04 11:00:00,1749016800,4,83.56,0.01,0.05,65.31,0.44,34.99,168.48,0
2025-06-04 12:00:00,1749020400,4,83.09,0.01,0.05,64.15,0.42,34.3,166.88,0
2025-06-04 13:00:00,1749024000,4,82.32,0.01,0.04,62.25,0.4,33.1,162.01,0
2025-06-04 14:00:00,1749027600,4,81.17,0.01,0.04,59.62,0.38,31.49,154.41,0
2025-06-04 15:00:00,1749031200,4,80,0.01,0.04,56.65,0.37,29.67,145.59,0
2025-06-04 16:00:00,1749034800,4,78.49,0.01,0.04,53.79,0.37,27.66,135.85,0
2025-06-04 17:00:00,1749038400,4,77.27,0.01,0.05,51.65,0.38,25.87,126.94,0
2025-06-04 18:00:00,1749042000,4,76.89,0,0.05,50.83,0.39,24.5,120.04,0
2025-06-04 19:00:00,1749045600,4,76.93,0,0.06,51,0.39,23.5,114.44,0
2025-06-04 20:00:00,1749049200,4,77.23,0,0.07,51.73,0.39,22.82,109.88,0
2025-06-04 21:00:00,1749052800,4,77.49,0,0.07,52.49,0.39,22.33,106.17,0
2025-06-04 22:00:00,1749056400,4,77.69,0,0.07,53.08,0.39,22.08,103.22,0
2025-06-04 23:00:00,1749060000,4,77.67,0,0.07,53.32,0.39,21.9,100.53,0
2025-06-05 00:00:00,1749063600,3,77.39,0,0.07,53.33,0.39,21.71,97.79,0
2025-06-05 01:00:00,1749067200,3,77.28,0,0.07,53.68,0.39,21.63,95.89,0
2025-06-05 02:00:00,1749070800,3,77.43,0,0.07,54.39,0.39,21.68,94.77,0
2025-06-05 03:00:00,1749074400,3,77.7,0,0.07,55.37,0.39,21.87,94.52,0
2025-06-05 04:00:00,1749078000,3,78.11,0,0.07,56.45,0.39,22.13,94.84,0
2025-06-05 05:00:00,1749081600,3,78.28,0,0.07,57.03,0.39,22.4,95.52,0
2025-06-05 06:00:00,1749085200,3,78.54,0,0.07,57.38,0.38,22.42,95.18,0
2025-06-05 07:00:00,1749088800,3,78.65,0,0.08,57.47,0.37,22.14,93.37,0
2025-06-05 08:00:00,1749092400,3,78.55,0.01,0.07,57.08,0.35,21.62,90.28,0
2025-06-05 09:00:00,1749096000,3,78.05,0.01,0.06,55.9,0.33,20.81,86.25,0
2025-06-05 10:00:00,1749099600,3,77.47,0.01,0.05,54.43,0.32,19.87,82.09,0
2025-06-05 11:00:00,1749103200,3,76.91,0.01,0.05,52.97,0.3,18.77,77.92,0
2025-06-05 12:00:00,1749106800,3,76.35,0.01,0.04,51.66,0.28,17.49,73.65,0
2025-06-05 13:00:00,1749110400,3,75.79,0.01,0.04,50.57,0.26,16.13,69.49,0
2025-06-05 14:00:00,1749114000,3,75.38,0.01,0.04,49.6,0.24,14.85,65.56,0
2025-06-05 15:00:00,1749117600,3,75.16,0.01,0.03,48.91,0.23,13.67,61.88,0
2025-06-05 16:00:00,1749121200,3,74.81,0.01,0.03,48.24,0.22,12.63,58.47,0
2025-06-05 17:00:00,1749124800,3,74.61,0.01,0.04,47.87,0.22,11.77,55.46,0
2025-06-05 18:00:00,1749128400,3,74.57,0,0.04,47.8,0.22,11.03,52.78,0
2025-06-05 19:00:00,1749132000,3,74.46,0,0.05,47.75,0.22,10.41,50.32,0
2025-06-05 20:00:00,1749135600,2,74.4,0,0.06,47.67,0.21,9.87,48.1,0
2025-06-05 21:00:00,1749139200,2,74.25,0,0.06,47.64,0.21,9.41,46.09,0
2025-06-05 22:00:00,1749142800,2,74.22,0,0.06,47.81,0.21,9.03,44.56,0
2025-06-05 23:00:00,1749146400,2,74.36,0,0.05,48.14,0.21,8.73,43.37,0
2025-06-06 00:00:00,1749150000,2,74.3,0,0.05,48.26,0.21,8.48,42.39,0
2025-06-06 01:00:00,1749153600,2,74.4,0,0.05,48.51,0.21,8.34,41.96,0
2025-06-06 02:00:00,1749157200,2,74.52,0,0.05,48.85,0.21,8.35,42.12,0
2025-06-06 03:00:00,1749160800,2,74.76,0,0.05,49.34,0.22,8.51,43.04,0
2025-06-06 04:00:00,1749164400,2,75.03,0,0.05,49.96,0.22,8.84,44.65,0
2025-06-06 05:00:00,1749168000,2,75.39,0,0.05,50.8,0.22,9.29,46.97,0
2025-06-06 06:00:00,1749171600,2,76.01,0,0.05,51.95,0.22,9.84,49.76,0
2025-06-06 07:00:00,1749175200,3,76.75,0,0.05,53.45,0.21,10.47,52.99,0
2025-06-06 08:00:00,1749178800,3,77.56,0,0.05,55.03,0.21,11.13,56.45,0
2025-06-06 09:00:00,1749182400,3,78.27,0.01,0.04,56.21,0.21,11.7,59.51,0
2025-06-06 10:00:00,1749186000,3,78.8,0.01,0.04,56.74,0.2,12.17,61.97,0
2025-06-06 11:00:00,1749189600,3,79.24,0,0.03,56.64,0.2,12.51,63.87,0
2025-06-06 12:00:00,1749193200,3,79.54,0,0.03,56.01,0.19,12.71,64.83,0
2025-06-06 13:00:00,1749196800,3,79.8,0,0.03,54.9,0.18,12.78,65.15,0
2025-06-06 14:00:00,1749200400,3,79.78,0,0.03,53.51,0.17,12.78,65.1,0
2025-06-06 15:00:00,1749204000,3,80.05,0,0.03,52.33,0.17,12.8,65.17,0
2025-06-06 16:00:00,1749207600,3,79.98,0,0.03,51.27,0.16,12.82,65.43,0
2025-06-06 17:00:00,1749211200,3,80.08,0,0.03,50.56,0.16,12.87,65.95,0
2025-06-06 18:00:00,1749214800,3,80.19,0,0.04,50.41,0.16,13,67.07,0
2025-06-06 19:00:00,1749218400,3,80.27,0,0.05,50.35,0.17,13.23,68.73,0
2025-06-06 20:00:00,1749222000,3,80.22,0,0.06,50.46,0.17,13.53,71.02,0
2025-06-06 21:00:00,1749225600,3,80.26,0,0.06,50.72,0.17,13.88,73.47,0
2025-06-06 22:00:00,1749229200,3,80.36,0,0.06,51.34,0.18,14.42,76.96,0
2025-06-06 23:00:00,1749232800,3,80.69,0,0.05,52.16,0.18,15.23,81.89,0
2025-06-07 00:00:00,1749236400,3,80.91,0,0.05,52.99,0.19,16.3,88.07,0
2025-06-07 01:00:00,1749240000,3,81.27,0,0.05,53.86,0.19,17.51,94.68,0
2025-06-07 02:00:00,1749243600,4,81.54,0,0.05,54.81,0.19,18.74,101,0
2025-06-07 03:00:00,1749247200,4,81.99,0,0.05,55.6,0.2,19.89,106.58,0
2025-06-07 04:00:00,1749250800,4,82.18,0,0.05,56.24,0.2,20.85,110.97,0
2025-06-07 05:00:00,1749254400,4,82.41,0,0.05,56.65,0.2,21.47,113.38,0
2025-06-07 06:00:00,1749258000,4,82.19,0,0.05,56.89,0.2,21.69,113.67,0
2025-06-07 07:00:00,1749261600,4,82.25,0,0.05,56.95,0.2,21.63,112.64,0
2025-06-07 08:00:00,1749265200,4,81.85,0,0.05,56.59,0.2,21.25,110.41,0
2025-06-07 09:00:00,1749268800,4,81.13,0.01,0.04,55.63,0.2,20.58,106.89,0
2025-06-07 10:00:00,1749272400,4,80.41,0.01,0.03,54.44,0.19,19.74,102.64,0
2025-06-07 11:00:00,1749276000,3,79.77,0.01,0.03,52.91,0.19,18.78,97.71,0
2025-06-07 12:00:00,1749279600,3,79.19,0.01,0.03,51.16,0.19,17.76,92.53,0
2025-06-07 13:00:00,1749283200,3,78.57,0.01,0.03,49.4,0.19,16.73,87.25,0
2025-06-07 14:00:00,1749286800,3,78.03,0.01,0.03,47.81,0.19,15.8,82.37,0
2025-06-07 15:00:00,1749290400,3,78.21,0.01,0.03,46.91,0.19,14.92,77.64,0
2025-06-07 16:00:00,1749294000,3,78.21,0.01,0.03,46.52,0.19,14.04,72.65,0
2025-06-07 17:00:00,1749297600,3,78.48,0.01,0.03,46.73,0.19,13.26,67.9,0
2025-06-07 18:00:00,1749301200,3,78.98,0,0.04,47.47,0.2,12.61,63.6,0
2025-06-07 19:00:00,1749304800,3,79.3,0,0.05,48.23,0.2,11.97,59.5,0
2025-06-07 20:00:00,1749308400,3,79.43,0,0.06,48.89,0.2,11.3,55.46,0
2025-06-07 21:00:00,1749312000,3,79.41,0,0.06,49.46,0.21,10.59,51.63,0
2025-06-07 22:00:00,1749315600,2,79.36,0,0.05,50.05,0.21,9.93,48.29,0
2025-06-07 23:00:00,1749319200,2,79.25,0,0.05,50.69,0.21,9.33,45.51,0
2025-06-08 00:00:00,1749322800,2,78.87,0,0.05,51.05,0.21,8.82,43.4,0
2025-06-08 01:00:00,1749326400,2,78.57,0,0.05,51.54,0.22,8.55,42.56,0
2025-06-08 02:00:00,1749330000,2,78.36,0,0.05,52.13,0.22,8.54,42.93,0
2025-06-08 03:00:00,1749333600,2,78.45,0,0.05,53.06,0.22,8.82,44.59,0
2025-06-08 04:00:00,1749337200,2,78.68,0,0.05,54.08,0.22,9.28,46.93,0
2025-06-08 05:00:00,1749340800,2,79.07,0,0.05,55.31,0.21,9.86,49.52,0
2025-06-08 06:00:00,1749344400,3,79.53,0,0.04,56.54,0.2,10.45,52.1,0
2025-06-08 07:00:00,1749348000,3,80.04,0,0.05,57.5,0.2,11.05,54.67,0
2025-06-08 08:00:00,1749351600,3,80.26,0,0.05,58.14,0.2,11.6,57.13,0
2025-06-08 09:00:00,1749355200,3,80.58,0,0.04,58.43,0.19,12.01,59.06,0
2025-06-08 10:00:00,1749358800,3,80.64,0.01,0.03,58.29,0.19,12.27,60.16,0
2025-06-08 11:00:00,1749362400,3,80.68,0,0.03,57.71,0.19,12.38,60.32,0
2025-06-08 12:00:00,1749366000,3,80.6,0,0.03,56.78,0.18,12.34,59.6,0
2025-06-08 13:00:00,1749369600,3,80.47,0,0.03,55.55,0.18,12.17,58.14,0
2025-06-08 14:00:00,1749373200,3,80.33,0,0.03,54.36,0.18,11.91,56.22,0
2025-06-08 15:00:00,1749376800,3,80.41,0,0.03,53.57,0.19,11.59,54.12,0
2025-06-08 16:00:00,1749380400,3,80.39,0.01,0.03,52.9,0.19,11.16,51.57,0
2025-06-08 17:00:00,1749384000,2,80.29,0.01,0.03,52.39,0.19,10.63,48.77,0
2025-06-08 18:00:00,1749387600,2,80.33,0,0.04,52.19,0.2,10.07,46.02,0
2025-06-08 19:00:00,1749391200,2,80.32,0,0.05,51.97,0.2,9.42,42.99,0
2025-06-08 20:00:00,1749394800,2,80.13,0,0.06,51.77,0.21,8.66,39.66,0
2025-06-08 21:00:00,1749398400,2,79.98,0,0.06,51.36,0.21,7.86,36.17,0
2025-06-08 22:00:00,1749402000,2,79.78,0,0.06,50.95,0.22,7.1,32.82,0
2025-06-08 23:00:00,1749405600,2,79.73,0,0.06,50.44,0.22,6.41,29.72,0
2025-06-09 00:00:00,1749409200,2,79.49,0,0.05,49.85,0.22,5.82,26.95,0
2025-06-09 01:00:00,1749412800,2,79.35,0,0.05,49.43,0.22,5.4,24.91,0
2025-06-09 02:00:00,1749416400,2,79.04,0,0.05,48.98,0.21,5.15,23.56,0
2025-06-09 03:00:00,1749420000,2,78.64,0,0.05,48.42,0.21,5.02,22.67,0
2025-06-09 04:00:00,1749423600,2,78.2,0,0.05,47.75,0.21,4.93,22,0
2025-06-09 05:00:00,1749427200,2,77.4,0,0.05,46.93,0.21,4.85,21.35,0
2025-06-09 06:00:00,1749430800,2,76.53,0,0.05,46.01,0.21,4.77,20.74,0
2025-06-09 07:00:00,1749434400,2,75.72,0,0.05,45.13,0.2,4.69,20.15,0
2025-06-09 08:00:00,1749438000,1,74.77,0.01,0.05,44.19,0.2,4.59,19.51,0
2025-06-09 09:00:00,1749441600,1,73.77,0.01,0.04,43.2,0.2,4.47,18.84,0
2025-06-09 10:00:00,1749445200,1,72.84,0.01,0.03,42.08,0.19,4.35,18.16,0
2025-06-09 11:00:00,1749448800,1,72.05,0.01,0.03,40.72,0.19,4.24,17.52,0
2025-06-09 12:00:00,1749452400,1,71.23,0.01,0.03,39.15,0.18,4.15,16.93,0
2025-06-09 13:00:00,1749456000,1,70.55,0.01,0.03,37.6,0.18,4.1,16.55,0
2025-06-09 14:00:00,1749459600,1,69.99,0.01,0.03,36.33,0.17,4.11,16.44,0
2025-06-09 15:00:00,1749463200,1,69.91,0.01,0.03,35.5,0.17,4.17,16.55,0
2025-06-09 16:00:00,1749466800,1,69.89,0.01,0.03,35,0.17,4.23,16.64,0
2025-06-09 17:00:00,1749470400,1,70.1,0.01,0.03,34.88,0.18,4.26,16.68,0
2025-06-09 18:00:00,1749474000,1,70.44,0.01,0.04,35.16,0.18,4.25,16.67,0
2025-06-09 19:00:00,1749477600,1,70.75,0,0.05,35.53,0.19,4.17,16.47,0
2025-06-09 20:00:00,1749481200,1,71.17,0,0.06,35.94,0.19,4.07,16.19,0
2025-06-09 21:00:00,1749484800,1,71.61,0,0.06,36.3,0.19,3.98,15.97,0
2025-06-09 22:00:00,1749488400,1,72.13,0,0.06,36.86,0.2,3.93,15.92,0
2025-06-09 23:00:00,1749492000,1,72.89,0,0.06,37.67,0.2,3.94,16.05,0
2025-06-10 00:00:00,1749495600,1,73.51,0,0.06,38.5,0.2,4,16.31,0
2025-06-10 01:00:00,1749499200,1,74.11,0,0.06,39.4,0.2,4.1,16.76,0
2025-06-10 02:00:00,1749502800,1,74.65,0,0.06,40.21,0.2,4.26,17.38,0
2025-06-10 03:00:00,1749506400,1,75.17,0,0.06,41.09,0.21,4.49,18.26,0
2025-06-10 04:00:00,1749510000,1,75.89,0,0.05,42.24,0.21,4.77,19.22,0
2025-06-10 05:00:00,1749513600,2,76.47,0,0.05,43.44,0.2,5.08,20.21,0.01
2025-06-10 06:00:00,1749517200,2,77.06,0,0.05,44.37,0.2,5.38,21.12,0.02
2025-06-10 07:00:00,1749520800,2,77.18,0,0.06,44.81,0.2,5.63,21.83,0.02
2025-06-10 08:00:00,1749524400,2,77.21,0.01,0.05,44.68,0.2,5.82,22.32,0.01
2025-06-10 09:00:00,1749528000,2,76.9,0.01,0.04,44.22,0.2,5.97,22.71,0.01
2025-06-10 10:00:00,1749531600,2,76.62,0.01,0.04,43.5,0.2,6.12,23.17,0
2025-06-10 11:00:00,1749535200,2,76.34,0.01,0.03,42.61,0.2,6.28,23.77,0
2025-06-10 12:00:00,1749538800,2,76.19,0.01,0.03,41.71,0.2,6.47,24.45,0
2025-06-10 13:00:00,1749542400,2,76.22,0.01,0.03,40.99,0.2,6.67,25.24,0
2025-06-10 14:00:00,1749546000,2,76.26,0.01,0.03,40.59,0.2,6.9,26.23,0
2025-06-10 15:00:00,1749549600,2,76.76,0.01,0.03,40.43,0.2,7.25,27.77,0
2025-06-10 16:00:00,1749553200,2,77.05,0.01,0.03,40.47,0.2,7.74,29.92,0
2025-06-10 17:00:00,1749556800,2,77.42,0.01,0.03,40.77,0.21,8.38,32.72,0
2025-06-10 18:00:00,1749560400,2,77.99,0.01,0.04,41.51,0.21,9.19,36.07,0
2025-06-10 19:00:00,1749564000,2,78.34,0,0.05,42.21,0.22,10.04,39.49,0
2025-06-10 20:00:00,1749567600,2,78.71,0,0.06,42.85,0.23,10.82,42.56,0
2025-06-10 21:00:00,1749571200,2,78.66,0,0.06,43.21,0.23,11.37,44.64,0
2025-06-10 22:00:00,1749574800,2,78.66,0,0.06,43.55,0.24,11.76,46.21,0
2025-06-10 23:00:00,1749578400,2,78.72,0,0.06,43.85,0.24,12.05,47.55,0
2025-06-11 00:00:00,1749582000,2,78.47,0,0.06,44.13,0.24,12.2,48.36,0
2025-06-11 01:00:00,1749585600,2,78.31,0,0.06,44.55,0.25,12.27,48.84,0
2025-06-11 02:00:00,1749589200,2,77.96,0,0.06,44.93,0.25,12.29,49.07,0
2025-06-11 03:00:00,1749592800,2,77.78,0,0.05,45.53,0.25,12.25,49,0
2025-06-11 04:00:00,1749596400,2,77.72,0,0.05,46.22,0.25,12.11,48.38,0
2025-06-11 05:00:00,1749600000,2,77.89,0,0.05,47.04,0.25,11.9,47.46,0
2025-06-11 06:00:00,1749603600,2,77.99,0,0.05,47.9,0.24,11.69,46.47,0
2025-06-11 07:00:00,1749607200,2,78.19,0,0.06,48.71,0.24,11.47,45.53,0
2025-06-11 08:00:00,1749610800,2,78.38,0,0.06,49.33,0.24,11.25,44.57,0
2025-06-11 09:00:00,1749614400,2,78.53,0.01,0.05,49.73,0.24,11.03,43.48,0
2025-06-11 10:00:00,1749618000,2,78.77,0.01,0.04,49.93,0.24,10.86,42.43,0
2025-06-11 11:00:00,1749621600,2,79.16,0.01,0.04,49.54,0.24,10.71,41.44,0
2025-06-11 12:00:00,1749625200,2,79.44,0.01,0.03,48.74,0.24,10.56,40.4,0
2025-06-11 13:00:00,1749628800,2,79.52,0.01,0.03,47.45,0.24,10.43,39.41,0
2025-06-11 14:00:00,1749632400,2,79.44,0.01,0.03,45.96,0.24,10.31,38.53,0
2025-06-11 15:00:00,1749636000,2,79.3,0.01,0.03,44.59,0.25,10.22,37.73,0
2025-06-11 16:00:00,1749639600,2,78.91,0.01,0.03,43.07,0.26,10.05,36.94,0
2025-06-11 17:00:00,1749643200,2,78.44,0.01,0.04,42.03,0.27,9.89,36.4,0
2025-06-11 18:00:00,1749646800,2,78.17,0.01,0.04,41.62,0.28,9.78,36.23,0
2025-06-11 19:00:00,1749650400,2,77.82,0,0.06,41.5,0.29,9.65,36.04,0
2025-06-11 20:00:00,1749654000,2,77.33,0,0.06,41.49,0.29,9.48,35.82,0
2025-06-11 21:00:00,1749657600,2,76.87,0,0.06,41.36,0.3,9.28,35.58,0
2025-06-11 22:00:00,1749661200,2,76.34,0,0.06,41.21,0.31,9.13,35.6,0
2025-06-11 23:00:00,1749664800,2,75.77,0,0.06,40.99,0.31,9.01,35.76,0
2025-06-12 00:00:00,1749668400,2,75.15,0,0.06,40.95,0.32,8.91,35.83,0
2025-06-12 01:00:00,1749672000,2,74.87,0,0.06,41.12,0.32,8.88,35.97,0
2025-06-12 02:00:00,1749675600,2,74.66,0,0.06,41.11,0.32,8.9,36.17,0
2025-06-12 03:00:00,1749679200,2,74.64,0,0.06,41.14,0.32,8.97,36.41,0
2025-06-12 04:00:00,1749682800,2,74.52,0,0.06,41.07,0.32,9.12,36.81,0
2025-06-12 05:00:00,1749686400,2,74.4,0,0.06,40.94,0.32,9.33,37.52,0
2025-06-12 06:00:00,1749690000,2,74.47,0,0.06,40.96,0.33,9.65,38.63,0
2025-06-12 07:00:00,1749693600,2,74.74,0,0.07,40.95,0.33,9.95,39.71,0
2025-06-12 08:00:00,1749697200,2,75.19,0,0.07,40.9,0.34,10.2,40.48,0
2025-06-12 09:00:00,1749700800,2,75.29,0.01,0.06,40.86,0.34,10.32,40.79,0
2025-06-12 10:00:00,1749704400,2,75.73,0.01,0.05,40.97,0.33,10.33,40.68,0.01
2025-06-12 11:00:00,1749708000,2,75.97,0.01,0.05,41.13,0.32,10.25,40.19,0.01
2025-06-12 12:00:00,1749711600,2,76.27,0.01,0.04,41.09,0.31,10.11,39.73,0.01
2025-06-12 13:00:00,1749715200,2,76.05,0.01,0.04,40,0.31,9.91,39.4,0.01
2025-06-12 14:00:00,1749718800,2,75.38,0.01,0.04,38.15,0.32,9.61,39,0
2025-06-12 15:00:00,1749722400,2,74.72,0.01,0.04,36.57,0.33,9.29,38.76,0
2025-06-12 16:00:00,1749726000,2,74,0.01,0.04,35.52,0.34,8.96,38.28,0
2025-06-12 17:00:00,1749729600,2,73.68,0.01,0.04,35.44,0.34,8.68,37.74,0
2025-06-12 18:00:00,1749733200,2,74.05,0.01,0.04,36.43,0.34,8.55,37.48,0
2025-06-12 19:00:00,1749736800,2,74.51,0,0.06,37.71,0.35,8.54,37.54,0
2025-06-12 20:00:00,1749740400,2,74.56,0,0.06,38.65,0.35,8.55,37.69,0
2025-06-12 21:00:00,1749744000,2,74.05,0,0.07,38.61,0.37,8.58,38.06,0
2025-06-12 22:00:00,1749747600,2,73.12,0,0.07,38.05,0.38,8.72,38.93,0
2025-06-12 23:00:00,1749751200,2,72.24,0,0.08,37.18,0.4,8.99,40.33,0
2025-06-13 00:00:00,1749754800,2,71.47,0,0.08,36.51,0.41,9.29,41.85,0
2025-06-13 01:00:00,1749758400,2,71.18,0,0.08,36.42,0.41,9.63,43.41,0
2025-06-13 02:00:00,1749762000,2,71.34,0,0.08,36.95,0.41,9.97,45.09,0
2025-06-13 03:00:00,1749765600,2,72.11,0,0.08,38.09,0.41,10.37,47.02,0
2025-06-13 04:00:00,1749769200,2,72.9,0,0.08,39.44,0.41,10.8,49.01,0
2025-06-13 05:00:00,1749772800,3,73.64,0,0.08,40.58,0.41,11.28,51.02,0
2025-06-13 06:00:00,1749776400,3,74.28,0,0.08,41.22,0.42,11.77,52.96,0
2025-06-13 07:00:00,1749780000,3,74.81,0,0.09,41.52,0.43,12.19,54.66,0
2025-06-13 08:00:00,1749783600,3,75.35,0.01,0.09,41.87,0.44,12.56,56.26,0
2025-06-13 09:00:00,1749787200,3,75.61,0.01,0.08,42.61,0.44,12.94,57.92,0
2025-06-13 10:00:00,1749790800,3,76.02,0.01,0.07,43.44,0.45,13.47,60.14,0
2025-06-13 11:00:00,1749794400,3,76.28,0.01,0.06,43.8,0.46,14.12,62.73,0
2025-06-13 12:00:00,1749798000,3,76.44,0.01,0.05,43.42,0.46,14.72,65.02,0
2025-06-13 13:00:00,1749801600,3,76.2,0.01,0.05,42.34,0.45,15.08,66.29,0
2025-06-13 14:00:00,1749805200,3,75.84,0.01,0.05,41.24,0.44,15.28,66.96,0
2025-06-13 15:00:00,1749808800,3,75.64,0.01,0.05,40.5,0.44,15.43,67.65,0
2025-06-13 16:00:00,1749812400,3,75.16,0.01,0.05,40,0.44,15.43,67.82,0
2025-06-13 17:00:00,1749816000,3,74.68,0.01,0.06,39.89,0.44,15.29,67.55,0
2025-06-13 18:00:00,1749819600,3,74.52,0.01,0.07,40.09,0.45,15.16,67.59,0
2025-06-13 19:00:00,1749823200,3,74.37,0,0.08,40.34,0.47,15.1,68.18,0
2025-06-13 20:00:00,1749826800,3,74.48,0,0.09,40.76,0.48,15.2,69.7,0
2025-06-13 21:00:00,1749830400,3,74.57,0,0.09,41.13,0.49,15.46,71.57,0
2025-06-13 22:00:00,1749834000,3,74.82,0,0.09,41.37,0.5,15.91,73.45,0
2025-06-13 23:00:00,1749837600,3,75.06,0,0.1,41.4,0.51,16.59,75.35,0
2025-06-14 00:00:00,1749841200,3,75.11,0,0.1,41.4,0.51,17.28,77.06,0
2025-06-14 01:00:00,1749844800,3,75.5,0,0.1,41.95,0.51,18.05,79.1,0
2025-06-14 02:00:00,1749848400,3,76.4,0,0.1,43.3,0.51,18.74,81.34,0
2025-06-14 03:00:00,1749852000,3,77.62,0,0.11,44.89,0.51,19.34,83.55,0
2025-06-14 04:00:00,1749855600,3,78.21,0,0.11,45.31,0.52,19.83,84.76,0
2025-06-14 05:00:00,1749859200,3,78.12,0,0.12,44.77,0.54,20.29,85.7,0
2025-06-14 06:00:00,1749862800,3,78.09,0,0.12,44.92,0.56,20.85,87.55,0
2025-06-14 07:00:00,1749866400,3,78.23,0,0.13,45.86,0.57,21.34,89.82,0
2025-06-14 08:00:00,1749870000,3,78.46,0.01,0.12,47.17,0.57,21.77,92.16,0
2025-06-14 09:00:00,1749873600,3,78.4,0.02,0.11,48.26,0.55,22.02,94.11,0
2025-06-14 10:00:00,1749877200,3,78.35,0.02,0.09,48.83,0.54,22.14,95.28,0
2025-06-14 11:00:00,1749880800,3,78.12,0.01,0.08,48.77,0.51,22.18,96.3,0
2025-06-14 12:00:00,1749884400,3,77.81,0.01,0.07,48.33,0.49,22.17,97.34,0
2025-06-14 13:00:00,1749888000,3,77.33,0.01,0.06,47.35,0.48,22.08,97.83,0
2025-06-14 14:00:00,1749891600,3,76.92,0.01,0.06,46.33,0.47,22.15,99.15,0
2025-06-14 15:00:00,1749895200,4,76.87,0.01,0.06,45.9,0.46,22.7,103.03,0
2025-06-14 16:00:00,1749898800,4,76.75,0.01,0.06,46,0.46,23.36,107.59,0
2025-06-14 17:00:00,1749902400,4,76.54,0.01,0.07,46.39,0.46,23.81,110.73,0
2025-06-14 18:00:00,1749906000,4,76.77,0.01,0.08,46.96,0.47,23.98,111.85,0
2025-06-14 19:00:00,1749909600,4,76.94,0,0.1,47.28,0.48,23.69,110.3,0
2025-06-14 20:00:00,1749913200,4,77.19,0,0.11,47.17,0.49,23.08,106.85,0
2025-06-14 21:00:00,1749916800,4,77.11,0,0.11,46.6,0.49,22.36,102.91,0
2025-06-14 22:00:00,1749920400,3,77.01,0,0.11,45.88,0.49,21.74,99.06,0
2025-06-14 23:00:00,1749924000,3,76.73,0,0.11,45.07,0.5,21.17,95.3,0
2025-06-15 00:00:00,1749927600,3,76.01,0,0.11,44.29,0.49,20.66,92.16,0
2025-06-15 01:00:00,1749931200,3,75.64,0,0.11,44,0.5,20.48,91.06,0
2025-06-15 02:00:00,1749934800,3,75.63,0,0.11,44.29,0.52,20.62,91.46,0
2025-06-15 03:00:00,1749938400,3,75.99,0,0.12,45.35,0.54,20.98,93.07,0
2025-06-15 04:00:00,1749942000,3,76.44,0,0.12,46.97,0.57,21.43,95.23,0
2025-06-15 05:00:00,1749945600,3,77.03,0,0.12,48.43,0.59,22,97.84,0
2025-06-15 06:00:00,1749949200,4,77.42,0,0.12,49.26,0.62,22.6,100.19,0
2025-06-15 07:00:00,1749952800,4,77.51,0,0.13,49.38,0.63,23.05,101.78,0
2025-06-15 08:00:00,1749956400,4,77.54,0.01,0.13,49.35,0.63,23.4,103.21,0
2025-06-15 09:00:00,1749960000,4,77.42,0.01,0.11,49.15,0.62,23.62,104.18,0
2025-06-15 10:00:00,1749963600,4,77.41,0.02,0.1,48.76,0.6,23.85,104.8,0
2025-06-15 11:00:00,1749967200,4,77.2,0.01,0.08,48.33,0.58,24,105.04,0
2025-06-15 12:00:00,1749970800,4,77.11,0.01,0.07,47.96,0.56,24.21,105.42,0
2025-06-15 13:00:00,1749974400,4,76.96,0.01,0.07,47.05,0.53,24.32,105.2,0
2025-06-15 14:00:00,1749978000,4,76.83,0.01,0.07,45.92,0.51,24.44,104.79,0
2025-06-15 15:00:00,1749981600,4,77.1,0.01,0.06,45.86,0.49,24.84,105.38,0
2025-06-15 16:00:00,1749985200,4,77.41,0.01,0.07,45.87,0.48,25.32,105.66,0
2025-06-15 17:00:00,1749988800,4,77.77,0.01,0.07,46.05,0.47,25.77,105.7,0
